sep=;
ID;Description;weight-gr;Type;Color;Size;Price;EU 1st item;EU additional;near-EU 1st item;near-EU additional;wwide 1st item;ww additional
6134;European Apparel BB401 Unisex Poly-Cotton Short Sleeve Crew Neck (Black / L);158.8;Apparel;Black;L;15.26;5;0.75;8;1;10;1.2
6135;European Apparel BB401 Unisex Poly-Cotton Short Sleeve Crew Neck (Black / XL);175.8;Apparel;Black;XL;15.26;5;0.75;8;1;10;1.2
6136;European Apparel BB401 Unisex Poly-Cotton Short Sleeve Crew Neck (Black / 2XL);184.3;Apparel;Black;2XL;16.57;5;0.75;8;1;10;1.2
6137;European Apparel BB401 Unisex Poly-Cotton Short Sleeve Crew Neck (White / XS);119.1;Apparel;White;XS;15.26;5;0.75;8;1;10;1.2
6138;European Apparel BB401 Unisex Poly-Cotton Short Sleeve Crew Neck (White / S);133.2;Apparel;White;S;15.26;5;0.75;8;1;10;1.2
6139;European Apparel BB401 Unisex Poly-Cotton Short Sleeve Crew Neck (White / M);138.9;Apparel;White;M;15.26;5;0.75;8;1;10;1.2
6140;European Apparel BB401 Unisex Poly-Cotton Short Sleeve Crew Neck (White / L);158.8;Apparel;White;L;15.26;5;0.75;8;1;10;1.2
6141;European Apparel BB401 Unisex Poly-Cotton Short Sleeve Crew Neck (White / XL);175.8;Apparel;White;XL;15.26;5;0.75;8;1;10;1.2
6142;European Apparel BB401 Unisex Poly-Cotton Short Sleeve Crew Neck (White / 2XL);184.3;Apparel;White;2XL;16.57;5;0.75;8;1;10;1.2
6161;European Apparel BB401 Unisex Poly-Cotton Short Sleeve Crew Neck (Red / XS);119.1;Apparel;Red;XS;15.26;5;0.75;8;1;10;1.2
6162;European Apparel BB401 Unisex Poly-Cotton Short Sleeve Crew Neck (Red / S);133.2;Apparel;Red;S;15.26;5;0.75;8;1;10;1.2
6163;European Apparel BB401 Unisex Poly-Cotton Short Sleeve Crew Neck (Red / M);138.9;Apparel;Red;M;15.26;5;0.75;8;1;10;1.2
6164;European Apparel BB401 Unisex Poly-Cotton Short Sleeve Crew Neck (Red / L);158.8;Apparel;Red;L;15.26;5;0.75;8;1;10;1.2
6165;European Apparel BB401 Unisex Poly-Cotton Short Sleeve Crew Neck (Red / XL);175.8;Apparel;Red;XL;15.26;5;0.75;8;1;10;1.2
6166;European Apparel BB401 Unisex Poly-Cotton Short Sleeve Crew Neck (Red / 2XL);184.3;Apparel;Red;2XL;16.57;5;0.75;8;1;10;1.2
6167;European Apparel BB401 Unisex Poly-Cotton Short Sleeve Crew Neck (Heather Red / XS);119.1;Apparel;Heather Red;XS;15.26;5;0.75;8;1;10;1.2
6168;European Apparel BB401 Unisex Poly-Cotton Short Sleeve Crew Neck (Heather Red / S);133.2;Apparel;Heather Red;S;15.26;5;0.75;8;1;10;1.2
6169;European Apparel BB401 Unisex Poly-Cotton Short Sleeve Crew Neck (Heather Red / M);138.9;Apparel;Heather Red;M;15.26;5;0.75;8;1;10;1.2
6170;European Apparel BB401 Unisex Poly-Cotton Short Sleeve Crew Neck (Heather Red / L);158.8;Apparel;Heather Red;L;15.26;5;0.75;8;1;10;1.2
6171;European Apparel BB401 Unisex Poly-Cotton Short Sleeve Crew Neck (Heather Red / XL);175.8;Apparel;Heather Red;XL;15.26;5;0.75;8;1;10;1.2
6172;European Apparel BB401 Unisex Poly-Cotton Short Sleeve Crew Neck (Heather Red / 2XL);184.3;Apparel;Heather Red;2XL;16.57;5;0.75;8;1;10;1.2
6185;European Apparel BB401 Unisex Poly-Cotton Short Sleeve Crew Neck (Navy / XS);119.1;Apparel;Navy;XS;15.26;5;0.75;8;1;10;1.2
6186;European Apparel BB401 Unisex Poly-Cotton Short Sleeve Crew Neck (Navy / S);133.2;Apparel;Navy;S;15.26;5;0.75;8;1;10;1.2
6187;European Apparel BB401 Unisex Poly-Cotton Short Sleeve Crew Neck (Navy / M);138.9;Apparel;Navy;M;15.26;5;0.75;8;1;10;1.2
6188;European Apparel BB401 Unisex Poly-Cotton Short Sleeve Crew Neck (Navy / L);158.8;Apparel;Navy;L;15.26;5;0.75;8;1;10;1.2
6189;European Apparel BB401 Unisex Poly-Cotton Short Sleeve Crew Neck (Navy / XL);175.8;Apparel;Navy;XL;15.26;5;0.75;8;1;10;1.2
6190;European Apparel BB401 Unisex Poly-Cotton Short Sleeve Crew Neck (Navy / 2XL);184.3;Apparel;Navy;2XL;16.57;5;0.75;8;1;10;1.2
6191;European Apparel BB401 Unisex Poly-Cotton Short Sleeve Crew Neck (Heather Black / XS);119.1;Apparel;Heather Black;XS;15.26;5;0.75;8;1;10;1.2
6192;European Apparel BB401 Unisex Poly-Cotton Short Sleeve Crew Neck (Heather Black / S);133.2;Apparel;Heather Black;S;15.26;5;0.75;8;1;10;1.2
6193;European Apparel BB401 Unisex Poly-Cotton Short Sleeve Crew Neck (Heather Black / M);138.9;Apparel;Heather Black;M;15.26;5;0.75;8;1;10;1.2
6194;European Apparel BB401 Unisex Poly-Cotton Short Sleeve Crew Neck (Heather Black / L);158.8;Apparel;Heather Black;L;15.26;5;0.75;8;1;10;1.2
6195;European Apparel BB401 Unisex Poly-Cotton Short Sleeve Crew Neck (Heather Black / XL);175.8;Apparel;Heather Black;XL;15.26;5;0.75;8;1;10;1.2
6196;European Apparel BB401 Unisex Poly-Cotton Short Sleeve Crew Neck (Heather Black / 2XL);184.3;Apparel;Heather Black;2XL;16.57;5;0.75;8;1;10;1.2
6354;Liberty Bags 8503 12 Ounce Cotton Canvas Tote (Natural / One Size);201.3;Apparel;Natural;One Size;11.34;5;0.75;8;1;10;1.2
6616;Next Level 6733 Ladies' Triblend Racerback Tank (Envy / XS);76.5;Apparel;Envy;XS;13.91;5;0.75;8;1;10;1.2
6617;Next Level 6733 Ladies' Triblend Racerback Tank (Envy / S);85;Apparel;Envy;S;13.91;5;0.75;8;1;10;1.2
6618;Next Level 6733 Ladies' Triblend Racerback Tank (Envy / M);85;Apparel;Envy;M;13.91;5;0.75;8;1;10;1.2
6619;Next Level 6733 Ladies' Triblend Racerback Tank (Envy / L);93.6;Apparel;Envy;L;13.91;5;0.75;8;1;10;1.2
6620;Next Level 6733 Ladies' Triblend Racerback Tank (Envy / XL);99.2;Apparel;Envy;XL;13.91;5;0.75;8;1;10;1.2
6621;Next Level 6733 Ladies' Triblend Racerback Tank (Heather White / XS);76.5;Apparel;Heather White;XS;13.91;5;0.75;8;1;10;1.2
6622;Next Level 6733 Ladies' Triblend Racerback Tank (Heather White / S);85;Apparel;Heather White;S;13.91;5;0.75;8;1;10;1.2
6623;Next Level 6733 Ladies' Triblend Racerback Tank (Heather White / M);85;Apparel;Heather White;M;13.91;5;0.75;8;1;10;1.2
6624;Next Level 6733 Ladies' Triblend Racerback Tank (Heather White / L);93.6;Apparel;Heather White;L;13.91;5;0.75;8;1;10;1.2
6625;Next Level 6733 Ladies' Triblend Racerback Tank (Heather White / XL);99.2;Apparel;Heather White;XL;13.91;5;0.75;8;1;10;1.2
6626;Next Level 6733 Ladies' Triblend Racerback Tank (Indigo / XS);76.5;Apparel;Indigo;XS;13.91;5;0.75;8;1;10;1.2
6627;Next Level 6733 Ladies' Triblend Racerback Tank (Indigo / S);85;Apparel;Indigo;S;13.91;5;0.75;8;1;10;1.2
6628;Next Level 6733 Ladies' Triblend Racerback Tank (Indigo / M);85;Apparel;Indigo;M;13.91;5;0.75;8;1;10;1.2
6629;Next Level 6733 Ladies' Triblend Racerback Tank (Indigo / L);93.6;Apparel;Indigo;L;13.91;5;0.75;8;1;10;1.2
6630;Next Level 6733 Ladies' Triblend Racerback Tank (Indigo / XL);99.2;Apparel;Indigo;XL;13.91;5;0.75;8;1;10;1.2
6636;Next Level 6733 Ladies' Triblend Racerback Tank (Premium Heather / XS);76.5;Apparel;Premium Heather;XS;13.91;5;0.75;8;1;10;1.2
6637;Next Level 6733 Ladies' Triblend Racerback Tank (Premium Heather / S);85;Apparel;Premium Heather;S;13.91;5;0.75;8;1;10;1.2
6638;Next Level 6733 Ladies' Triblend Racerback Tank (Premium Heather / M);85;Apparel;Premium Heather;M;13.91;5;0.75;8;1;10;1.2
6639;Next Level 6733 Ladies' Triblend Racerback Tank (Premium Heather / L);93.6;Apparel;Premium Heather;L;13.91;5;0.75;8;1;10;1.2
6640;Next Level 6733 Ladies' Triblend Racerback Tank (Premium Heather / XL);99.2;Apparel;Premium Heather;XL;13.91;5;0.75;8;1;10;1.2
6641;Next Level 6733 Ladies' Triblend Racerback Tank (Purple Rush / XS);76.5;Apparel;Purple Rush;XS;13.91;5;0.75;8;1;10;1.2
6642;Next Level 6733 Ladies' Triblend Racerback Tank (Purple Rush / S);85;Apparel;Purple Rush;S;13.91;5;0.75;8;1;10;1.2
6643;Next Level 6733 Ladies' Triblend Racerback Tank (Purple Rush / M);85;Apparel;Purple Rush;M;13.91;5;0.75;8;1;10;1.2
6644;Next Level 6733 Ladies' Triblend Racerback Tank (Purple Rush / L);93.6;Apparel;Purple Rush;L;13.91;5;0.75;8;1;10;1.2
6645;Next Level 6733 Ladies' Triblend Racerback Tank (Purple Rush / XL);99.2;Apparel;Purple Rush;XL;13.91;5;0.75;8;1;10;1.2
6646;Next Level 6733 Ladies' Triblend Racerback Tank (Venetian Grey / XS);76.5;Apparel;Venetian Grey;XS;13.91;5;0.75;8;1;10;1.2
6647;Next Level 6733 Ladies' Triblend Racerback Tank (Venetian Grey / S);85;Apparel;Venetian Grey;S;13.91;5;0.75;8;1;10;1.2
6648;Next Level 6733 Ladies' Triblend Racerback Tank (Venetian Grey / M);85;Apparel;Venetian Grey;M;13.91;5;0.75;8;1;10;1.2
6649;Next Level 6733 Ladies' Triblend Racerback Tank (Venetian Grey / L);93.6;Apparel;Venetian Grey;L;13.91;5;0.75;8;1;10;1.2
6650;Next Level 6733 Ladies' Triblend Racerback Tank (Venetian Grey / XL);99.2;Apparel;Venetian Grey;XL;13.91;5;0.75;8;1;10;1.2
6651;Next Level 6733 Ladies' Triblend Racerback Tank (Vintage Black / XS);76.5;Apparel;Vintage Black;XS;13.91;5;0.75;8;1;10;1.2
6652;Next Level 6733 Ladies' Triblend Racerback Tank (Vintage Black / S);85;Apparel;Vintage Black;S;13.91;5;0.75;8;1;10;1.2
6653;Next Level 6733 Ladies' Triblend Racerback Tank (Vintage Black / M);85;Apparel;Vintage Black;M;13.91;5;0.75;8;1;10;1.2
6654;Next Level 6733 Ladies' Triblend Racerback Tank (Vintage Black / L);93.6;Apparel;Vintage Black;L;13.91;5;0.75;8;1;10;1.2
6655;Next Level 6733 Ladies' Triblend Racerback Tank (Vintage Black / XL);99.2;Apparel;Vintage Black;XL;13.91;5;0.75;8;1;10;1.2
6656;Next Level 6733 Ladies' Triblend Racerback Tank (Vintage Navy / XS);76.5;Apparel;Vintage Navy;XS;13.91;5;0.75;8;1;10;1.2
6657;Next Level 6733 Ladies' Triblend Racerback Tank (Vintage Navy / S);85;Apparel;Vintage Navy;S;13.91;5;0.75;8;1;10;1.2
6658;Next Level 6733 Ladies' Triblend Racerback Tank (Vintage Navy / M);85;Apparel;Vintage Navy;M;13.91;5;0.75;8;1;10;1.2
6659;Next Level 6733 Ladies' Triblend Racerback Tank (Vintage Navy / L);93.6;Apparel;Vintage Navy;L;13.91;5;0.75;8;1;10;1.2
6660;Next Level 6733 Ladies' Triblend Racerback Tank (Vintage Navy / XL);99.2;Apparel;Vintage Navy;XL;13.91;5;0.75;8;1;10;1.2
6661;Next Level 6733 Ladies' Triblend Racerback Tank (Vintage Purple / XS);76.5;Apparel;Vintage Purple;XS;13.91;5;0.75;8;1;10;1.2
6662;Next Level 6733 Ladies' Triblend Racerback Tank (Vintage Purple / S);85;Apparel;Vintage Purple;S;13.91;5;0.75;8;1;10;1.2
6663;Next Level 6733 Ladies' Triblend Racerback Tank (Vintage Purple / M);85;Apparel;Vintage Purple;M;13.91;5;0.75;8;1;10;1.2
6664;Next Level 6733 Ladies' Triblend Racerback Tank (Vintage Purple / L);93.6;Apparel;Vintage Purple;L;13.91;5;0.75;8;1;10;1.2
6665;Next Level 6733 Ladies' Triblend Racerback Tank (Vintage Purple / XL);99.2;Apparel;Vintage Purple;XL;13.91;5;0.75;8;1;10;1.2
6666;Next Level 6733 Ladies' Triblend Racerback Tank (Vintage Red / XS);76.5;Apparel;Vintage Red;XS;13.91;5;0.75;8;1;10;1.2
6667;Next Level 6733 Ladies' Triblend Racerback Tank (Vintage Red / S);85;Apparel;Vintage Red;S;13.91;5;0.75;8;1;10;1.2
6668;Next Level 6733 Ladies' Triblend Racerback Tank (Vintage Red / M);85;Apparel;Vintage Red;M;13.91;5;0.75;8;1;10;1.2
6669;Next Level 6733 Ladies' Triblend Racerback Tank (Vintage Red / L);93.6;Apparel;Vintage Red;L;13.91;5;0.75;8;1;10;1.2
6670;Next Level 6733 Ladies' Triblend Racerback Tank (Vintage Red / XL);99.2;Apparel;Vintage Red;XL;13.91;5;0.75;8;1;10;1.2
6671;Next Level 6733 Ladies' Triblend Racerback Tank (Vintage Royal / XS);76.5;Apparel;Vintage Royal;XS;13.91;5;0.75;8;1;10;1.2
6672;Next Level 6733 Ladies' Triblend Racerback Tank (Vintage Royal / S);85;Apparel;Vintage Royal;S;13.91;5;0.75;8;1;10;1.2
6673;Next Level 6733 Ladies' Triblend Racerback Tank (Vintage Royal / M);85;Apparel;Vintage Royal;M;13.91;5;0.75;8;1;10;1.2
6674;Next Level 6733 Ladies' Triblend Racerback Tank (Vintage Royal / L);93.6;Apparel;Vintage Royal;L;13.91;5;0.75;8;1;10;1.2
6675;Next Level 6733 Ladies' Triblend Racerback Tank (Vintage Royal / XL);99.2;Apparel;Vintage Royal;XL;13.91;5;0.75;8;1;10;1.2
6676;Next Level 6733 Ladies' Triblend Racerback Tank (Vintage Shocking Pink / XS);76.5;Apparel;Vintage Shocking Pink;XS;13.91;5;0.75;8;1;10;1.2
6677;Next Level 6733 Ladies' Triblend Racerback Tank (Vintage Shocking Pink / S);85;Apparel;Vintage Shocking Pink;S;13.91;5;0.75;8;1;10;1.2
6678;Next Level 6733 Ladies' Triblend Racerback Tank (Vintage Shocking Pink / M);85;Apparel;Vintage Shocking Pink;M;13.91;5;0.75;8;1;10;1.2
6679;Next Level 6733 Ladies' Triblend Racerback Tank (Vintage Shocking Pink / L);93.6;Apparel;Vintage Shocking Pink;L;13.91;5;0.75;8;1;10;1.2
6680;Next Level 6733 Ladies' Triblend Racerback Tank (Vintage Shocking Pink / XL);99.2;Apparel;Vintage Shocking Pink;XL;13.91;5;0.75;8;1;10;1.2
6681;Next Level 6733 Ladies' Triblend Racerback Tank (Vintage Turquoise / XS);76.5;Apparel;Vintage Turquoise;XS;13.91;5;0.75;8;1;10;1.2
6682;Next Level 6733 Ladies' Triblend Racerback Tank (Vintage Turquoise / S);85;Apparel;Vintage Turquoise;S;13.91;5;0.75;8;1;10;1.2
6683;Next Level 6733 Ladies' Triblend Racerback Tank (Vintage Turquoise / M);85;Apparel;Vintage Turquoise;M;13.91;5;0.75;8;1;10;1.2
6684;Next Level 6733 Ladies' Triblend Racerback Tank (Vintage Turquoise / L);93.6;Apparel;Vintage Turquoise;L;13.91;5;0.75;8;1;10;1.2
6685;Next Level 6733 Ladies' Triblend Racerback Tank (Vintage Turquoise / XL);99.2;Apparel;Vintage Turquoise;XL;13.91;5;0.75;8;1;10;1.2
6698;European Apparel BB301W Poly-Cotton Short Sleeve Women's T (Black / S);96.4;Apparel;Black;S;14.39;5;0.75;8;1;10;1.2
6699;European Apparel BB301W Poly-Cotton Short Sleeve Women's T (Black / M);102.1;Apparel;Black;M;14.39;5;0.75;8;1;10;1.2
6700;European Apparel BB301W Poly-Cotton Short Sleeve Women's T (Black / L);124.7;Apparel;Black;L;14.39;5;0.75;8;1;10;1.2
6701;European Apparel BB301W Poly-Cotton Short Sleeve Women's T (Black / XL);130.4;Apparel;Black;XL;14.39;5;0.75;8;1;10;1.2
6702;European Apparel BB301W Poly-Cotton Short Sleeve Women's T (White / S);96.4;Apparel;White;S;14.39;5;0.75;8;1;10;1.2
6703;European Apparel BB301W Poly-Cotton Short Sleeve Women's T (White / M);102.1;Apparel;White;M;14.39;5;0.75;8;1;10;1.2
6704;European Apparel BB301W Poly-Cotton Short Sleeve Women's T (White / L);124.7;Apparel;White;L;14.39;5;0.75;8;1;10;1.2
6705;European Apparel BB301W Poly-Cotton Short Sleeve Women's T (White / XL);130.4;Apparel;White;XL;14.39;5;0.75;8;1;10;1.2
6722;European Apparel BB301W Poly-Cotton Short Sleeve Women's T (Apricot / S);96.4;Apparel;Apricot;S;14.39;5;0.75;8;1;10;1.2
6723;European Apparel BB301W Poly-Cotton Short Sleeve Women's T (Apricot / M);102.1;Apparel;Apricot;M;14.39;5;0.75;8;1;10;1.2
6724;European Apparel BB301W Poly-Cotton Short Sleeve Women's T (Apricot / L);124.7;Apparel;Apricot;L;14.39;5;0.75;8;1;10;1.2
6725;European Apparel BB301W Poly-Cotton Short Sleeve Women's T (Apricot / XL);130.4;Apparel;Apricot;XL;14.39;5;0.75;8;1;10;1.2
6758;European Apparel BB301W Poly-Cotton Short Sleeve Women's T (Asphalt / S);96.4;Apparel;Asphalt;S;14.39;5;0.75;8;1;10;1.2
6759;European Apparel BB301W Poly-Cotton Short Sleeve Women's T (Asphalt / M);102.1;Apparel;Asphalt;M;14.39;5;0.75;8;1;10;1.2
6760;European Apparel BB301W Poly-Cotton Short Sleeve Women's T (Asphalt / L);124.7;Apparel;Asphalt;L;14.39;5;0.75;8;1;10;1.2
6761;European Apparel BB301W Poly-Cotton Short Sleeve Women's T (Asphalt / XL);130.4;Apparel;Asphalt;XL;14.39;5;0.75;8;1;10;1.2
6791;Alternative 4031 Satin Jersey Ladies' Racerback Tank (Black / S);68;Apparel;Black;S;15.65;5;0.75;8;1;10;1.2
6792;Alternative 4031 Satin Jersey Ladies' Racerback Tank (Black / M);76.5;Apparel;Black;M;15.65;5;0.75;8;1;10;1.2
6793;Alternative 4031 Satin Jersey Ladies' Racerback Tank (Black / L);79.4;Apparel;Black;L;15.65;5;0.75;8;1;10;1.2
6794;Alternative 4031 Satin Jersey Ladies' Racerback Tank (Black / XL);96.4;Apparel;Black;XL;15.65;5;0.75;8;1;10;1.2
6811;Alternative 4031 Satin Jersey Ladies' Racerback Tank (White / S);68;Apparel;White;S;15.65;5;0.75;8;1;10;1.2
6812;Alternative 4031 Satin Jersey Ladies' Racerback Tank (White / M);76.5;Apparel;White;M;15.65;5;0.75;8;1;10;1.2
6813;Alternative 4031 Satin Jersey Ladies' Racerback Tank (White / L);79.4;Apparel;White;L;15.65;5;0.75;8;1;10;1.2
6814;Alternative 4031 Satin Jersey Ladies' Racerback Tank (White / XL);96.4;Apparel;White;XL;15.65;5;0.75;8;1;10;1.2
6923;Next Level 3710 Girl's The Princess Tee with Tear Away Label (Cancun / XS);59.5;Apparel;Cancun;XS;11.77;5;0.75;8;1;10;1.2
6924;Next Level 3710 Girl's The Princess Tee with Tear Away Label (Cancun / S);65.2;Apparel;Cancun;S;11.77;5;0.75;8;1;10;1.2
6925;Next Level 3710 Girl's The Princess Tee with Tear Away Label (Cancun / M);73.7;Apparel;Cancun;M;11.77;5;0.75;8;1;10;1.2
6926;Next Level 3710 Girl's The Princess Tee with Tear Away Label (Cancun / L);82.2;Apparel;Cancun;L;11.77;5;0.75;8;1;10;1.2
6927;Next Level 3710 Girl's The Princess Tee with Tear Away Label (Cancun / XL);130.4;Apparel;Cancun;XL;11.77;5;0.75;8;1;10;1.2
6928;Next Level 3710 Girl's The Princess Tee with Tear Away Label (Light Pink / XS);59.5;Apparel;Light Pink;XS;11.77;5;0.75;8;1;10;1.2
6929;Next Level 3710 Girl's The Princess Tee with Tear Away Label (Light Pink / S);65.2;Apparel;Light Pink;S;11.77;5;0.75;8;1;10;1.2
6930;Next Level 3710 Girl's The Princess Tee with Tear Away Label (Light Pink / M);73.7;Apparel;Light Pink;M;11.77;5;0.75;8;1;10;1.2
6931;Next Level 3710 Girl's The Princess Tee with Tear Away Label (Light Pink / L);82.2;Apparel;Light Pink;L;11.77;5;0.75;8;1;10;1.2
6932;Next Level 3710 Girl's The Princess Tee with Tear Away Label (Light Pink / XL);130.4;Apparel;Light Pink;XL;11.77;5;0.75;8;1;10;1.2
6933;Next Level 3710 Girl's The Princess Tee with Tear Away Label (Lilac / XS);59.5;Apparel;Lilac;XS;11.77;5;0.75;8;1;10;1.2
6934;Next Level 3710 Girl's The Princess Tee with Tear Away Label (Lilac / S);65.2;Apparel;Lilac;S;11.77;5;0.75;8;1;10;1.2
6935;Next Level 3710 Girl's The Princess Tee with Tear Away Label (Lilac / M);73.7;Apparel;Lilac;M;11.77;5;0.75;8;1;10;1.2
6936;Next Level 3710 Girl's The Princess Tee with Tear Away Label (Lilac / L);82.2;Apparel;Lilac;L;11.77;5;0.75;8;1;10;1.2
6937;Next Level 3710 Girl's The Princess Tee with Tear Away Label (Lilac / XL);130.4;Apparel;Lilac;XL;11.77;5;0.75;8;1;10;1.2
6938;Next Level 3710 Girl's The Princess Tee with Tear Away Label (Raspberry / XS);59.5;Apparel;Raspberry;XS;11.77;5;0.75;8;1;10;1.2
6939;Next Level 3710 Girl's The Princess Tee with Tear Away Label (Raspberry / S);65.2;Apparel;Raspberry;S;11.77;5;0.75;8;1;10;1.2
6940;Next Level 3710 Girl's The Princess Tee with Tear Away Label (Raspberry / M);73.7;Apparel;Raspberry;M;11.77;5;0.75;8;1;10;1.2
6941;Next Level 3710 Girl's The Princess Tee with Tear Away Label (Raspberry / L);82.2;Apparel;Raspberry;L;11.77;5;0.75;8;1;10;1.2
6942;Next Level 3710 Girl's The Princess Tee with Tear Away Label (Raspberry / XL);130.4;Apparel;Raspberry;XL;11.77;5;0.75;8;1;10;1.2
6943;Next Level 3710 Girl's The Princess Tee with Tear Away Label (Tahiti Blue / XS);59.5;Apparel;Tahiti Blue;XS;11.77;5;0.75;8;1;10;1.2
6944;Next Level 3710 Girl's The Princess Tee with Tear Away Label (Tahiti Blue / S);65.2;Apparel;Tahiti Blue;S;11.77;5;0.75;8;1;10;1.2
6945;Next Level 3710 Girl's The Princess Tee with Tear Away Label (Tahiti Blue / M);73.7;Apparel;Tahiti Blue;M;11.77;5;0.75;8;1;10;1.2
6946;Next Level 3710 Girl's The Princess Tee with Tear Away Label (Tahiti Blue / L);82.2;Apparel;Tahiti Blue;L;11.77;5;0.75;8;1;10;1.2
6947;Next Level 3710 Girl's The Princess Tee with Tear Away Label (Tahiti Blue / XL);130.4;Apparel;Tahiti Blue;XL;11.77;5;0.75;8;1;10;1.2
7018;Next Level 3600 Premium Fitted Short Sleeve Crew with Tear Away Label (Gold / XS);127.6;Apparel;Gold;XS;12.64;5;0.75;8;1;10;1.2
7019;Next Level 3600 Premium Fitted Short Sleeve Crew with Tear Away Label (Gold / S);133.2;Apparel;Gold;S;12.64;5;0.75;8;1;10;1.2
7020;Next Level 3600 Premium Fitted Short Sleeve Crew with Tear Away Label (Gold / M);161.6;Apparel;Gold;M;12.64;5;0.75;8;1;10;1.2
7021;Next Level 3600 Premium Fitted Short Sleeve Crew with Tear Away Label (Gold / L);170.1;Apparel;Gold;L;12.64;5;0.75;8;1;10;1.2
7022;Next Level 3600 Premium Fitted Short Sleeve Crew with Tear Away Label (Gold / XL);187.1;Apparel;Gold;XL;12.64;5;0.75;8;1;10;1.2
7023;Next Level 3600 Premium Fitted Short Sleeve Crew with Tear Away Label (Gold / 2XL);201.3;Apparel;Gold;2XL;13.95;5;0.75;8;1;10;1.2
7024;Next Level 3600 Premium Fitted Short Sleeve Crew with Tear Away Label (Gold / 3XL);212.6;Apparel;Gold;3XL;15.26;5;0.75;8;1;10;1.2
7025;Next Level 3600 Premium Fitted Short Sleeve Crew with Tear Away Label (Kelly Green / XS);127.6;Apparel;Kelly Green;XS;12.64;5;0.75;8;1;10;1.2
7026;Next Level 3600 Premium Fitted Short Sleeve Crew with Tear Away Label (Kelly Green / S);133.2;Apparel;Kelly Green;S;12.64;5;0.75;8;1;10;1.2
7027;Next Level 3600 Premium Fitted Short Sleeve Crew with Tear Away Label (Kelly Green / M);161.6;Apparel;Kelly Green;M;12.64;5;0.75;8;1;10;1.2
7028;Next Level 3600 Premium Fitted Short Sleeve Crew with Tear Away Label (Kelly Green / L);170.1;Apparel;Kelly Green;L;12.64;5;0.75;8;1;10;1.2
7029;Next Level 3600 Premium Fitted Short Sleeve Crew with Tear Away Label (Kelly Green / XL);187.1;Apparel;Kelly Green;XL;12.64;5;0.75;8;1;10;1.2
7030;Next Level 3600 Premium Fitted Short Sleeve Crew with Tear Away Label (Kelly Green / 2XL);201.3;Apparel;Kelly Green;2XL;13.95;5;0.75;8;1;10;1.2
7031;Next Level 3600 Premium Fitted Short Sleeve Crew with Tear Away Label (Kelly Green / 3XL);212.6;Apparel;Kelly Green;3XL;15.26;5;0.75;8;1;10;1.2
7040;Next Level 3900 Ladies' The Boyfriend Tee with Tear Away Label (Heavy Metal / S);102.1;Apparel;Heavy Metal;S;13.08;5;0.75;8;1;10;1.2
7041;Next Level 3900 Ladies' The Boyfriend Tee with Tear Away Label (Heavy Metal / M);116.2;Apparel;Heavy Metal;M;13.08;5;0.75;8;1;10;1.2
7042;Next Level 3900 Ladies' The Boyfriend Tee with Tear Away Label (Heavy Metal / L);113.4;Apparel;Heavy Metal;L;13.08;5;0.75;8;1;10;1.2
7043;Next Level 3900 Ladies' The Boyfriend Tee with Tear Away Label (Heavy Metal / XL);130.4;Apparel;Heavy Metal;XL;13.08;5;0.75;8;1;10;1.2
7044;Next Level 3900 Ladies' The Boyfriend Tee with Tear Away Label (Heavy Metal / 2XL);138.9;Apparel;Heavy Metal;2XL;14.39;5;0.75;8;1;10;1.2
7045;Next Level 3900 Ladies' The Boyfriend Tee with Tear Away Label (Red / S);102.1;Apparel;Red;S;13.08;5;0.75;8;1;10;1.2
7046;Next Level 3900 Ladies' The Boyfriend Tee with Tear Away Label (Red / M);116.2;Apparel;Red;M;13.08;5;0.75;8;1;10;1.2
7047;Next Level 3900 Ladies' The Boyfriend Tee with Tear Away Label (Red / L);113.4;Apparel;Red;L;13.08;5;0.75;8;1;10;1.2
7048;Next Level 3900 Ladies' The Boyfriend Tee with Tear Away Label (Red / XL);130.4;Apparel;Red;XL;13.08;5;0.75;8;1;10;1.2
7049;Next Level 3900 Ladies' The Boyfriend Tee with Tear Away Label (Red / 2XL);138.9;Apparel;Red;2XL;14.39;5;0.75;8;1;10;1.2
7050;Next Level 3900 Ladies' The Boyfriend Tee with Tear Away Label (Kelly Green / S);102.1;Apparel;Kelly Green;S;13.08;5;0.75;8;1;10;1.2
7051;Next Level 3900 Ladies' The Boyfriend Tee with Tear Away Label (Kelly Green / M);116.2;Apparel;Kelly Green;M;13.08;5;0.75;8;1;10;1.2
7052;Next Level 3900 Ladies' The Boyfriend Tee with Tear Away Label (Kelly Green / L);113.4;Apparel;Kelly Green;L;13.08;5;0.75;8;1;10;1.2
7053;Next Level 3900 Ladies' The Boyfriend Tee with Tear Away Label (Kelly Green / XL);130.4;Apparel;Kelly Green;XL;13.08;5;0.75;8;1;10;1.2
7054;Next Level 3900 Ladies' The Boyfriend Tee with Tear Away Label (Kelly Green / 2XL);138.9;Apparel;Kelly Green;2XL;14.39;5;O.75;8;1;10;1.2
7055;Liberty Bags 8860 Nicole 6 Ounce Cotton Canvas Tote (Natural / One Size);90.7;Apparel;Natural;One Size;10.46;5;0.75;8;1;10;1.2
7083;European Apparel 2001TLW Fine Jersey Short Sleeve Tall Tee (Black / S);144.6;Apparel;Black;S;13.04;5;0.75;8;1;10;1.2
