sep=;
ID;Description;weight-gr;Type;Color;Size;Price;shipping
3508;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Light Blue / 2XL);360.04;Apparel;Light Blue;2XL;15.22;8
3509;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Light Blue / 3XL);385.55;Apparel;Light Blue;3XL;16.52;8
3510;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Light Blue / 4XL);394.06;Apparel;Light Blue;4XL;17.83;8
3511;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Light Blue / 5XL);425.24;Apparel;Light Blue;5XL;19.14;8
3512;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Light Pink / S);223.96;Apparel;Light Pink;S;13.91;8
3513;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Light Pink / M);257.98;Apparel;Light Pink;M;13.91;8
3514;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Light Pink / L);289.16;Apparel;Light Pink;L;13.91;8
3515;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Light Pink / XL);317.51;Apparel;Light Pink;XL;13.91;8
3516;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Light Pink / 2XL);360.04;Apparel;Light Pink;2XL;15.22;8
3517;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Light Pink / 3XL);385.55;Apparel;Light Pink;3XL;16.52;8
3518;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Light Pink / 4XL);394.06;Apparel;Light Pink;4XL;17.83;8
3519;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Light Pink / 5XL);425.24;Apparel;Light Pink;5XL;19.14;8
3520;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Maroon / S);223.96;Apparel;Maroon;S;13.91;8
3521;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Maroon / M);257.98;Apparel;Maroon;M;13.91;8
3522;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Maroon / L);289.16;Apparel;Maroon;L;13.91;8
3523;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Maroon / XL);317.51;Apparel;Maroon;XL;13.91;8
3524;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Maroon / 2XL);360.04;Apparel;Maroon;2XL;15.22;8
3528;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Military Green / S);223.96;Apparel;Military Green;S;13.91;8
3529;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Military Green / M);257.98;Apparel;Military Green;M;13.91;8
3530;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Military Green / L);289.16;Apparel;Military Green;L;13.91;8
3531;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Military Green / XL);317.51;Apparel;Military Green;XL;13.91;8
3532;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Military Green / 2XL);360.04;Apparel;Military Green;2XL;15.22;8
3533;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Military Green / 3XL);385.55;Apparel;Military Green;3XL;16.52;8
3534;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Military Green / 4XL);394.06;Apparel;Military Green;4XL;17.83;8
3535;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Military Green / 5XL);425.24;Apparel;Military Green;5XL;19.14;8
3544;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Navy / S);223.96;Apparel;Navy;S;13.91;8
3545;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Navy / M);257.98;Apparel;Navy;M;13.91;8
3546;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Navy / L);289.16;Apparel;Navy;L;13.91;8
3547;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Navy / XL);317.51;Apparel;Navy;XL;13.91;8
3548;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Navy / 2XL);360.04;Apparel;Navy;2XL;15.22;8
3549;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Navy / 3XL);385.55;Apparel;Navy;3XL;16.52;8
3550;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Navy / 4XL);394.06;Apparel;Navy;4XL;17.83;8
3551;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Navy / 5XL);425.24;Apparel;Navy;5XL;19.14;8
3552;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Orange / S);223.96;Apparel;Orange;S;13.91;8
3553;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Orange / M);257.98;Apparel;Orange;M;13.91;8
3554;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Orange / L);289.16;Apparel;Orange;L;13.91;8
3555;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Orange / XL);317.51;Apparel;Orange;XL;13.91;8
3556;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Orange / 2XL);360.04;Apparel;Orange;2XL;15.22;8
3557;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Orange / 3XL);385.55;Apparel;Orange;3XL;16.52;8
3558;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Orange / 4XL);394.06;Apparel;Orange;4XL;17.83;8
3559;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Orange / 5XL);425.24;Apparel;Orange;5XL;19.14;8
3568;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Red / S);223.96;Apparel;Red;S;13.91;8
3569;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Red / M);257.98;Apparel;Red;M;13.91;8
3570;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Red / L);289.16;Apparel;Red;L;13.91;8
3571;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Red / XL);317.51;Apparel;Red;XL;13.91;8
3572;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Red / 2XL);360.04;Apparel;Red;2XL;15.22;8
3573;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Red / 3XL);385.55;Apparel;Red;3XL;16.52;8
3574;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Red / 4XL);394.06;Apparel;Red;4XL;17.83;8
3575;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Red / 5XL);425.24;Apparel;Red;5XL;19.14;8
3576;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Royal / S);223.96;Apparel;Royal;S;13.91;8
3577;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Royal / M);257.98;Apparel;Royal;M;13.91;8
3578;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Royal / L);289.16;Apparel;Royal;L;13.91;8
3579;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Royal / XL);317.51;Apparel;Royal;XL;13.91;8
3580;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Royal / 2XL);360.04;Apparel;Royal;2XL;15.22;8
3581;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Royal / 3XL);385.55;Apparel;Royal;3XL;16.52;8
3582;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Royal / 4XL);394.06;Apparel;Royal;4XL;17.83;8
3583;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Royal / 5XL);425.24;Apparel;Royal;5XL;19.14;8
3584;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Sand / S);223.96;Apparel;Sand;S;13.91;8
3585;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Sand / M);257.98;Apparel;Sand;M;13.91;8
3586;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Sand / L);289.16;Apparel;Sand;L;13.91;8
3587;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Sand / XL);317.51;Apparel;Sand;XL;13.91;8
3588;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Sand / 2XL);360.04;Apparel;Sand;2XL;15.22;8
3600;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Sport Grey / S);223.96;Apparel;Sport Grey;S;13.91;8
3601;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Sport Grey / M);257.98;Apparel;Sport Grey;M;13.91;8
3602;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Sport Grey / L);289.16;Apparel;Sport Grey;L;13.91;8
3603;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Sport Grey / XL);317.51;Apparel;Sport Grey;XL;13.91;8
3604;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Sport Grey / 2XL);360.04;Apparel;Sport Grey;2XL;15.22;8
3605;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Sport Grey / 3XL);385.55;Apparel;Sport Grey;3XL;16.52;8
3606;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Sport Grey / 4XL);394.06;Apparel;Sport Grey;4XL;17.83;8
3607;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Sport Grey / 5XL);425.24;Apparel;Sport Grey;5XL;19.14;8
3639;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Gold / 2XL);360.04;Apparel;Gold;2XL;15.22;8
3640;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Gold / XL);317.51;Apparel;Gold;XL;13.91;8
3641;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Gold / L);289.16;Apparel;Gold;L;13.91;8
3642;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Gold / M);257.98;Apparel;Gold;M;13.91;8
3643;Gildan 2400 Ultra Cotton Long Sleeve T-Shirt (Gold / S);223.96;Apparel;Gold;S;13.91;8
4204;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (White / XS);93.55;Apparel;White;XS;11.12;8
4205;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (White / S);107.73;Apparel;White;S;11.12;8
4206;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (White / M);107.73;Apparel;White;M;11.12;8
4207;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (White / L);133.24;Apparel;White;L;11.12;8
4208;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (White / XL);147.42;Apparel;White;XL;11.12;8
4209;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (Black / XS);93.55;Apparel;Black;XS;11.12;8
4210;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (Black / S);107.73;Apparel;Black;S;11.12;8
4211;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (Black / M);107.73;Apparel;Black;M;11.12;8
4212;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (Black / L);133.24;Apparel;Black;L;11.12;8
4213;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (Black / XL);147.42;Apparel;Black;XL;11.12;8
4214;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (Caribbean Blue / XS);93.55;Apparel;Caribbean Blue;XS;11.12;8
4215;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (Caribbean Blue / S);107.73;Apparel;Caribbean Blue;S;11.12;8
4216;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (Caribbean Blue / M);107.73;Apparel;Caribbean Blue;M;11.12;8
4217;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (Caribbean Blue / L);133.24;Apparel;Caribbean Blue;L;11.12;8
4218;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (Caribbean Blue / XL);147.42;Apparel;Caribbean Blue;XL;11.12;8
4219;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (Charcoal / XS);93.55;Apparel;Charcoal;XS;11.12;8
4220;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (Charcoal / S);107.73;Apparel;Charcoal;S;11.12;8
4221;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (Charcoal / M);107.73;Apparel;Charcoal;M;11.12;8
4222;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (Charcoal / L);133.24;Apparel;Charcoal;L;11.12;8
4223;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (Charcoal / XL);147.42;Apparel;Charcoal;XL;11.12;8
4224;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (CharityPink / XS);93.55;Apparel;CharityPink;XS;11.12;8
4225;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (CharityPink / S);107.73;Apparel;CharityPink;S;11.12;8
4226;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (CharityPink / M);107.73;Apparel;CharityPink;M;11.12;8
4227;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (CharityPink / L);133.24;Apparel;CharityPink;L;11.12;8
4228;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (CharityPink / XL);147.42;Apparel;CharityPink;XL;11.12;8
4234;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (Navy / XS);93.55;Apparel;Navy;XS;11.12;8
4235;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (Navy / S);107.73;Apparel;Navy;S;11.12;8
4236;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (Navy / M);107.73;Apparel;Navy;M;11.12;8
4237;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (Navy / L);133.24;Apparel;Navy;L;11.12;8
4238;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (Navy / XL);147.42;Apparel;Navy;XL;11.12;8
4244;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (Purple / XS);93.55;Apparel;Purple;XS;11.12;8
4245;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (Purple / S);107.73;Apparel;Purple;S;11.12;8
4246;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (Purple / M);107.73;Apparel;Purple;M;11.12;8
4247;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (Purple / L);133.24;Apparel;Purple;L;11.12;8
4248;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (Purple / XL);147.42;Apparel;Purple;XL;11.12;8
4254;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (Royal Blue / XS);93.55;Apparel;Royal Blue;XS;11.12;8
4255;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (Royal Blue / S);107.73;Apparel;Royal Blue;S;11.12;8
4256;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (Royal Blue / M);107.73;Apparel;Royal Blue;M;11.12;8
4257;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (Royal Blue / L);133.24;Apparel;Royal Blue;L;11.12;8
4258;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (Royal Blue / XL);147.42;Apparel;Royal Blue;XL;11.12;8
6344;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (Heather Grey / XL);147.42;Apparel;Heather Grey;XL;11.12;8
6346;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (Heather Grey / M);107.73;Apparel;Heather Grey;M;11.12;8
6347;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (Heather Grey / S);107.73;Apparel;Heather Grey;S;11.12;8
6348;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (Heather Grey / XS);93.55;Apparel;Heather Grey;XS;11.12;8
8375;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (Teal Ice / S);107.73;Apparel;Teal Ice;S;11.12;8
8376;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (Teal Ice / M);107.73;Apparel;Teal Ice;M;11.12;8
8377;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (Teal Ice / L);133.24;Apparel;Teal Ice;L;11.12;8
8378;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (Teal Ice / XL);147.42;Apparel;Teal Ice;XL;11.12;8
8384;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (Heather Royal / XS);93.55;Apparel;Heather Royal;XS;11.12;8
8386;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (Heather Royal / M);107.73;Apparel;Heather Royal;M;11.12;8
8387;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (Heather Royal / L);133.24;Apparel;Heather Royal;L;11.12;8
8388;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (Heather Royal / XL);147.42;Apparel;Heather Royal;XL;11.12;8
8389;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (Heather Hot Pink / XS);93.55;Apparel;Heather Hot Pink;XS;11.12;8
8390;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (Heather Hot Pink / S);107.73;Apparel;Heather Hot Pink;S;11.12;8
8392;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (Heather Hot Pink / L);133.24;Apparel;Heather Hot Pink;L;11.12;8
8393;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (Heather Hot Pink / XL);147.42;Apparel;Heather Hot Pink;XL;11.12;8
8394;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (Light Blue / XS);93.55;Apparel;Light Blue;XS;11.12;8
8395;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (Light Blue / S);107.73;Apparel;Light Blue;S;11.12;8
8396;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (Light Blue / M);107.73;Apparel;Light Blue;M;11.12;8
8397;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (Light Blue / L);133.24;Apparel;Light Blue;L;11.12;8
8398;Anvil 990B Youth Lightweight Fashion T-Shirt with Tear Away Label (Light Blue / XL);147.42;Apparel;Light Blue;XL;lllo.12;8
6444;Alternative 4013 Ladies' Cap Sleeve T-Shirt (Black / S);82.21;Apparel;Black;S;15.65;8
6445;Alternative 4013 Ladies' Cap Sleeve T-Shirt (Black / M);87.88;Apparel;Black;M;15.65;8
6446;Alternative 4013 Ladies' Cap Sleeve T-Shirt (Black / L);99.22;Apparel;Black;L;15.65;8
6447;Alternative 4013 Ladies' Cap Sleeve T-Shirt (Black / XL);116.23;Apparel;Black;XL;15.65;8
6448;Alternative 4013 Ladies' Cap Sleeve T-Shirt (Heather Grey / S);82.21;Apparel;Heather Grey;S;15.65;8
6449;Alternative 4013 Ladies' Cap Sleeve T-Shirt (Heather Grey / M);87.88;Apparel;Heather Grey;M;15.65;8
6450;Alternative 4013 Ladies' Cap Sleeve T-Shirt (Heather Grey / L);99.22;Apparel;Heather Grey;L;15.65;8
6451;Alternative 4013 Ladies' Cap Sleeve T-Shirt (Heather Grey / XL);116.23;Apparel;Heather Grey;XL;15.65;8
6460;Alternative 4013 Ladies' Cap Sleeve T-Shirt (White / S);82.21;Apparel;White;S;15.65;8
6461;Alternative 4013 Ladies' Cap Sleeve T-Shirt (White / M);87.88;Apparel;White;M;15.65;8
6462;Alternative 4013 Ladies' Cap Sleeve T-Shirt (White / L);99.22;Apparel;White;L;15.65;8
6463;Alternative 4013 Ladies' Cap Sleeve T-Shirt (White / XL);116.23;Apparel;White;XL;15.65;8
6371;Gildan 2000L Ladies' Ultra Cotton T-Shirt with Tear Away Label (Black / XS);127.57;Apparel;Black;XS;10.9;8
6372;Gildan 2000L Ladies' Ultra Cotton T-Shirt with Tear Away Label (Black / S);150.25;Apparel;Black;S;10.9;8
6373;Gildan 2000L Ladies' Ultra Cotton T-Shirt with Tear Away Label (Black / M);164.43;Apparel;Black;M;10.9;8
6374;Gildan 2000L Ladies' Ultra Cotton T-Shirt with Tear Away Label (Black / L);178.6;Apparel;Black;L;10.9;8
6375;Gildan 2000L Ladies' Ultra Cotton T-Shirt with Tear Away Label (Black / XL);201.28;Apparel;Black;XL;10.9;8
6376;Gildan 2000L Ladies' Ultra Cotton T-Shirt with Tear Away Label (Black / 2XL);229.63;Apparel;Black;2XL;12.21;8
6377;Gildan 2000L Ladies' Ultra Cotton T-Shirt with Tear Away Label (Black / 3XL);252.31;Apparel;Black;3XL;13.52;8
6392;Gildan 2000L Ladies' Ultra Cotton T-Shirt with Tear Away Label (Heliconia / XS);127.57;Apparel;Heliconia;XS;10.9;8
6393;Gildan 2000L Ladies' Ultra Cotton T-Shirt with Tear Away Label (Heliconia / S);150.25;Apparel;Heliconia;S;10.9;8
6394;Gildan 2000L Ladies' Ultra Cotton T-Shirt with Tear Away Label (Heliconia / M);164.43;Apparel;Heliconia;M;10.9;8
6395;Gildan 2000L Ladies' Ultra Cotton T-Shirt with Tear Away Label (Heliconia / L);178.6;Apparel;Heliconia;L;10.9;8
6396;Gildan 2000L Ladies' Ultra Cotton T-Shirt with Tear Away Label (Heliconia / XL);201.28;Apparel;Heliconia;XL;10.9;8
6397;Gildan 2000L Ladies' Ultra Cotton T-Shirt with Tear Away Label (Heliconia / 2XL);229.63;Apparel;Heliconia;2XL;12.21;8
6398;Gildan 2000L Ladies' Ultra Cotton T-Shirt with Tear Away Label (Heliconia / 3XL);252.31;Apparel;Heliconia;3XL;13.52;8
6406;Gildan 2000L Ladies' Ultra Cotton T-Shirt with Tear Away Label (Sport Grey / XS);127.57;Apparel;Sport Grey;XS;10.9;8
6407;Gildan 2000L Ladies' Ultra Cotton T-Shirt with Tear Away Label (Sport Grey / S);150.25;Apparel;Sport Grey;S;10.9;8
6408;Gildan 2000L Ladies' Ultra Cotton T-Shirt with Tear Away Label (Sport Grey / M);164.43;Apparel;Sport Grey;M;10.9;8
6409;Gildan 2000L Ladies' Ultra Cotton T-Shirt with Tear Away Label (Sport Grey / L);178.6;Apparel;Sport Grey;L;10.9;8
6410;Gildan 2000L Ladies' Ultra Cotton T-Shirt with Tear Away Label (Sport Grey / XL);201.28;Apparel;Sport Grey;XL;10.9;8
6411;Gildan 2000L Ladies' Ultra Cotton T-Shirt with Tear Away Label (Sport Grey / 2XL);229.63;Apparel;Sport Grey;2XL;12.21;8
6412;Gildan 2000L Ladies' Ultra Cotton T-Shirt with Tear Away Label (Sport Grey / 3XL);252.31;Apparel;Sport Grey;3XL;13.52;8
6413;Gildan 2000L Ladies' Ultra Cotton T-Shirt with Tear Away Label (White / XS);127.57;Apparel;White;XS;10.9;8
6414;Gildan 2000L Ladies' Ultra Cotton T-Shirt with Tear Away Label (White / S);150.25;Apparel;White;S;10.9;8
6415;Gildan 2000L Ladies' Ultra Cotton T-Shirt with Tear Away Label (White / M);164.43;Apparel;White;M;10.9;8
6416;Gildan 2000L Ladies' Ultra Cotton T-Shirt with Tear Away Label (White / L);178.6;Apparel;White;L;10.9;8
6417;Gildan 2000L Ladies' Ultra Cotton T-Shirt with Tear Away Label (White / XL);201.28;Apparel;White;XL;10.9;8
6418;Gildan 2000L Ladies' Ultra Cotton T-Shirt with Tear Away Label (White / 2XL);229.63;Apparel;White;2XL;12.21;8
6419;Gildan 2000L Ladies' Ultra Cotton T-Shirt with Tear Away Label (White / 3XL);252.31;Apparel;White;3XL;13.52;8
4731;Anvil 391 Ladies Sheer Scoopneck T-Shirt with Tear Away label (White / XS);85.05;Apparel;White;XS;13.04;8
4732;Anvil 391 Ladies Sheer Scoopneck T-Shirt with Tear Away label (White / S);90.72;Apparel;White;S;13.04;8
4733;Anvil 391 Ladies Sheer Scoopneck T-Shirt with Tear Away label (White / M);96.39;Apparel;White;M;13.04;8
4734;Anvil 391 Ladies Sheer Scoopneck T-Shirt with Tear Away label (White / L);119.07;Apparel;White;L;13.04;8
4735;Anvil 391 Ladies Sheer Scoopneck T-Shirt with Tear Away label (White / XL);124.74;Apparel;White;XL;13.04;8
4736;Anvil 391 Ladies Sheer Scoopneck T-Shirt with Tear Away label (White / 2XL);127.57;Apparel;White;2XL;14.34;8
4737;Anvil 391 Ladies Sheer Scoopneck T-Shirt with Tear Away label (Black / XS);85.05;Apparel;Black;XS;13.04;8
4738;Anvil 391 Ladies Sheer Scoopneck T-Shirt with Tear Away label (Black / S);90.72;Apparel;Black;S;13.04;8
4739;Anvil 391 Ladies Sheer Scoopneck T-Shirt with Tear Away label (Black / M);96.39;Apparel;Black;M;13.04;8
4740;Anvil 391 Ladies Sheer Scoopneck T-Shirt with Tear Away label (Black / L);119.07;Apparel;Black;L;13.04;8
4741;Anvil 391 Ladies Sheer Scoopneck T-Shirt with Tear Away label (Black / XL);124.74;Apparel;Black;XL;13.04;8
4742;Anvil 391 Ladies Sheer Scoopneck T-Shirt with Tear Away label (Black / 2XL);127.57;Apparel;Black;2XL;14.34;8
4743;Anvil 391 Ladies Sheer Scoopneck T-Shirt with Tear Away label (Caribbean Blue / XS);85.05;Apparel;Caribbean Blue;XS;13.04;8
4744;Anvil 391 Ladies Sheer Scoopneck T-Shirt with Tear Away label (Caribbean Blue / S);90.72;Apparel;Caribbean Blue;S;13.04;8
4745;Anvil 391 Ladies Sheer Scoopneck T-Shirt with Tear Away label (Caribbean Blue / M);96.39;Apparel;Caribbean Blue;M;13.04;8
4746;Anvil 391 Ladies Sheer Scoopneck T-Shirt with Tear Away label (Caribbean Blue / L);119.07;Apparel;Caribbean Blue;L;13.04;8
4747;Anvil 391 Ladies Sheer Scoopneck T-Shirt with Tear Away label (Caribbean Blue / XL);124.74;Apparel;Caribbean Blue;XL;13.04;8
4748;Anvil 391 Ladies Sheer Scoopneck T-Shirt with Tear Away label (Caribbean Blue / 2XL);127.57;Apparel;Caribbean Blue;2XL;14.34;8
4749;Anvil 391 Ladies Sheer Scoopneck T-Shirt with Tear Away label (CharityPink / XS);85.05;Apparel;CharityPink;XS;13.04;8
4750;Anvil 391 Ladies Sheer Scoopneck T-Shirt with Tear Away label (CharityPink / S);90.72;Apparel;CharityPink;S;13.04;8
4751;Anvil 391 Ladies Sheer Scoopneck T-Shirt with Tear Away label (CharityPink / M);96.39;Apparel;CharityPink;M;13.04;8
4752;Anvil 391 Ladies Sheer Scoopneck T-Shirt with Tear Away label (CharityPink / L);119.07;Apparel;CharityPink;L;13.04;8
4753;Anvil 391 Ladies Sheer Scoopneck T-Shirt with Tear Away label (CharityPink / XL);124.74;Apparel;CharityPink;XL;13.04;8
4754;Anvil 391 Ladies Sheer Scoopneck T-Shirt with Tear Away label (CharityPink / 2XL);127.57;Apparel;CharityPink;2XL;14.34;8
4755;Anvil 391 Ladies Sheer Scoopneck T-Shirt with Tear Away label (Coral / XS);85.05;Apparel;Coral;XS;13.04;8
4756;Anvil 391 Ladies Sheer Scoopneck T-Shirt with Tear Away label (Coral / S);90.72;Apparel;Coral;S;13.04;8
4757;Anvil 391 Ladies Sheer Scoopneck T-Shirt with Tear Away label (Coral / M);96.39;Apparel;Coral;M;13.04;8
4758;Anvil 391 Ladies Sheer Scoopneck T-Shirt with Tear Away label (Coral / L);119.07;Apparel;Coral;L;13.04;8
4759;Anvil 391 Ladies Sheer Scoopneck T-Shirt with Tear Away label (Coral / XL);124.74;Apparel;Coral;XL;13.04;8
4760;Anvil 391 Ladies Sheer Scoopneck T-Shirt with Tear Away label (Coral / 2XL);127.57;Apparel;Coral;2XL;14.34;8
4761;Anvil 391 Ladies Sheer Scoopneck T-Shirt with Tear Away label (Green Apple / XS);85.05;Apparel;Green Apple;XS;13.04;8
4762;Anvil 391 Ladies Sheer Scoopneck T-Shirt with Tear Away label (Green Apple / S);90.72;Apparel;Green Apple;S;13.04;8
4763;Anvil 391 Ladies Sheer Scoopneck T-Shirt with Tear Away label (Green Apple / M);96.39;Apparel;Green Apple;M;13.04;8
4764;Anvil 391 Ladies Sheer Scoopneck T-Shirt with Tear Away label (Green Apple / L);119.07;Apparel;Green Apple;L;13.04;8
